"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"Liwonde Town","Malawi","child_vitA",0.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Luchenza Town","Malawi","child_vitA",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Chikwawa","Malawi","child_vitA",0.693,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njombwa","Malawi","child_vitA",0.455,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Neno","Malawi","child_vitA",0.745,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mangochi Town","Malawi","child_vitA",2.121,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mchinji Boma","Malawi","child_vitA",0.294,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Monkey Bay Urban","Malawi","child_vitA",0.325,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mponela Urban","Malawi","child_vitA",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mulanje Boma","Malawi","child_vitA",1.105,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mulanje Mountain Forest Reserve","Malawi","child_vitA",10.948,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mwabvi Game Reserve","Malawi","child_vitA",0.624,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mwanza Boma","Malawi","child_vitA",0.751,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Laston Njema","Malawi","child_vitA",0.631,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Lukwa","Malawi","child_vitA",0.31,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ngabu Urban","Malawi","child_vitA",0.789,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Makoka","Malawi","child_vitA",0.441,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkhotakota Game Reserve","Malawi","child_vitA",0.541,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikho","Malawi","child_vitA",0.213,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ntcheu Boma","Malawi","child_vitA",0.157,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katumbi","Malawi","child_vitA",0.44,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katunga","Malawi","child_vitA",0.779,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimaliro","Malawi","child_vitA",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mbwana Nyambi","Malawi","child_vitA",0.162,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Vwaza Marsh Game Reserve - Rumph","Malawi","child_vitA",0.333,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimwala","Malawi","child_vitA",0.153,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mkumbira","Malawi","child_vitA",4.644,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Champiti","Malawi","child_vitA",0.147,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitera","Malawi","child_vitA",0.777,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chauma","Malawi","child_vitA",0.34,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chikweo","Malawi","child_vitA",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mposa","Malawi","child_vitA",1.355,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Mtema","Malawi","child_vitA",0.471,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilowamatambe","Malawi","child_vitA",0.372,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwakaboko","Malawi","child_vitA",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chitekwele","Malawi","child_vitA",0.197,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chiwalo","Malawi","child_vitA",0.134,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwansambo","Malawi","child_vitA",0.299,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kachindamoto","Malawi","child_vitA",0.191,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Fukamalaza","Malawi","child_vitA",0.711,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Namabvi","Malawi","child_vitA",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Jaravikuba Munthali","Malawi","child_vitA",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njewa","Malawi","child_vitA",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumba","Malawi","child_vitA",0.351,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kafuzila","Malawi","child_vitA",0.75,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kambalame","Malawi","child_vitA",0.172,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Simlemba","Malawi","child_vitA",0.27,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kamenya Gwaza","Malawi","child_vitA",0.214,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kampingo Sibande","Malawi","child_vitA",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Tsabango","Malawi","child_vitA",0.442,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Zilakoma","Malawi","child_vitA",1.367,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Khosolo Gwaza Jere","Malawi","child_vitA",0.387,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kwethemule","Malawi","child_vitA",0.254,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chadza","Malawi","child_vitA",0.289,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chakhumbira","Malawi","child_vitA",0.219,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC M'nyanja","Malawi","child_vitA",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chapananga","Malawi","child_vitA",0.238,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chigaru","Malawi","child_vitA",0.769,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasumbu","Malawi","child_vitA",0.197,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mavwere","Malawi","child_vitA",0.359,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Liwonde","Malawi","child_vitA",0.127,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kanduku","Malawi","child_vitA",0.598,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Jalasi","Malawi","child_vitA",0.134,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimombo","Malawi","child_vitA",0.585,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mkanda","Malawi","child_vitA",0.329,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwambo","Malawi","child_vitA",0.517,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuluunda","Malawi","child_vitA",0.221,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mlomba","Malawi","child_vitA",2.124,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Kunthembwe","Malawi","child_vitA",0.764,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mphuka","Malawi","child_vitA",0.734,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chiwere","Malawi","child_vitA",0.27,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chulu","Malawi","child_vitA",0.363,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Dambe","Malawi","child_vitA",0.869,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwahenga","Malawi","child_vitA",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Sitola","Malawi","child_vitA",0.67,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwalweni","Malawi","child_vitA",0.754,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kaomba","Malawi","child_vitA",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ndindi","Malawi","child_vitA",0.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Machinjili","Malawi","child_vitA",0.793,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwirang'ombe","Malawi","child_vitA",0.229,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makanjila","Malawi","child_vitA",0.187,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Ngokwe","Malawi","child_vitA",0.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makhwira","Malawi","child_vitA",0.214,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nsabwe","Malawi","child_vitA",0.357,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumbu","Malawi","child_vitA",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Nyaluwanga","Malawi","child_vitA",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kameme","Malawi","child_vitA",0.462,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Msakambewa","Malawi","child_vitA",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Thukuta","Malawi","child_vitA",0.482,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Thyolo Boma","Malawi","child_vitA",0.748,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapelula","Malawi","child_vitA",0.215,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Salima Town","Malawi","child_vitA",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlauli","Malawi","child_vitA",0.746,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapichi","Malawi","child_vitA",0.699,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlolo","Malawi","child_vitA",0.344,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Changata","Malawi","child_vitA",0.332,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Tengani","Malawi","child_vitA",0.63,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasukula","Malawi","child_vitA",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpherembe","Malawi","child_vitA",0.223,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikowi","Malawi","child_vitA",0.768,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malili","Malawi","child_vitA",0.381,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Wimbe","Malawi","child_vitA",0.278,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Maseya","Malawi","child_vitA",0.747,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mazengera","Malawi","child_vitA",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Vwaza Marsh Game Reserve - Mzimb","Malawi","child_vitA",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ngabu","Malawi","child_vitA",0.554,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Zomba City","Malawi","child_vitA",0.741,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwamlowe","Malawi","child_vitA",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalolo","Malawi","child_vitA",0.377,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitukula","Malawi","child_vitA",0.538,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kwataine","Malawi","child_vitA",0.132,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzukuzuku","Malawi","child_vitA",0.233,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Likoswe","Malawi","child_vitA",0.831,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katuli","Malawi","child_vitA",0.109,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nazombe","Malawi","child_vitA",0.407,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlumbe","Malawi","child_vitA",0.758,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyachikadza","Malawi","child_vitA",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyambi","Malawi","child_vitA",0.215,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapeni","Malawi","child_vitA",0.816,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nthalire","Malawi","child_vitA",0.362,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpando","Malawi","child_vitA",0.305,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Somba","Malawi","child_vitA",0.761,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkanda","Malawi","child_vitA",0.83,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuntumanji","Malawi","child_vitA",1.106,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Masasa","Malawi","child_vitA",0.114,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malenga Mzoma","Malawi","child_vitA",0.684,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Thomas","Malawi","child_vitA",0.759,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasakula","Malawi","child_vitA",0.225,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makata","Malawi","child_vitA",0.781,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzikubola","Malawi","child_vitA",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nthiramanja","Malawi","child_vitA",0.764,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkalo","Malawi","child_vitA",0.796,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Blantyre City","Malawi","women_vitA",0.824,FALSE,TRUE,11,TRUE,0.151678762335275,FALSE,"Use with caution"
"Chitipa Boma","Malawi","women_vitA",0.301,FALSE,TRUE,3,TRUE,0.124698193514393,FALSE,"Use with caution"
"Karonga Town","Malawi","women_vitA",0.254,FALSE,TRUE,12,TRUE,0.140153792337007,FALSE,"Use with caution"
"Lilongwe City","Malawi","women_vitA",0.379,FALSE,TRUE,4,TRUE,0.131659362200693,FALSE,"Use with caution"
"Majete Game Reserve - Mwanza","Malawi","women_vitA",0.749,FALSE,TRUE,11,TRUE,0.175448650330203,FALSE,"Use with caution"
"Mzimba Boma","Malawi","women_vitA",0.338,FALSE,TRUE,8,TRUE,0.128663969123349,FALSE,"Use with caution"
"Mzuzu City","Malawi","women_vitA",0.354,FALSE,TRUE,13,TRUE,0.132831769242836,FALSE,"Use with caution"
"Nkhotakota Boma","Malawi","women_vitA",0.455,FALSE,TRUE,6,TRUE,0.125134665094045,FALSE,"Use with caution"
"Nsanje Boma","Malawi","women_vitA",0.476,FALSE,TRUE,6,TRUE,0.138206135879362,FALSE,"Use with caution"
"Nyika N.P. - Chitipa","Malawi","women_vitA",1.224,TRUE,TRUE,4,TRUE,0.126719524678904,FALSE,"Do not rely"
"Rumphi Boma","Malawi","women_vitA",0.338,FALSE,TRUE,19,FALSE,0.125443069652449,FALSE,"OK to use"
"SC Chapinduka","Malawi","women_vitA",0.839,FALSE,TRUE,8,TRUE,0.132818851278231,FALSE,"Use with caution"
"SC Chilooko","Malawi","women_vitA",0.226,FALSE,TRUE,7,TRUE,0.13870445569553,FALSE,"Use with caution"
"SC Chowe","Malawi","women_vitA",0.13,FALSE,TRUE,8,TRUE,0.152754513043472,FALSE,"Use with caution"
"SC Dambe","Malawi","women_vitA",0.375,FALSE,TRUE,12,TRUE,0.144977944190351,FALSE,"Use with caution"
"SC Goodson Ganya","Malawi","women_vitA",0.129,FALSE,TRUE,11,TRUE,0.142729357827104,FALSE,"Use with caution"
"SC Juma","Malawi","women_vitA",0.936,FALSE,TRUE,4,TRUE,0.138623925833305,FALSE,"Use with caution"
"SC Kachulu","Malawi","women_vitA",1.732,TRUE,TRUE,6,TRUE,0.125684882528476,FALSE,"Do not rely"
"SC Kambwiri","Malawi","women_vitA",0.216,FALSE,TRUE,6,TRUE,0.139022494856874,FALSE,"Use with caution"
"SC Kawamba","Malawi","women_vitA",0.34,FALSE,TRUE,9,TRUE,0.129561995022933,FALSE,"Use with caution"
"SC Kayembe","Malawi","women_vitA",0.397,FALSE,TRUE,7,TRUE,0.139125485991618,FALSE,"Use with caution"
"SC Makwangwala","Malawi","women_vitA",0.23,FALSE,TRUE,11,TRUE,0.125546187946094,FALSE,"Use with caution"
"SC Malanda","Malawi","women_vitA",0.961,FALSE,TRUE,5,TRUE,0.124896195268076,FALSE,"Use with caution"
"SC Mbawela","Malawi","women_vitA",0.308,FALSE,TRUE,11,TRUE,0.139125485991618,FALSE,"Use with caution"
"SC Mbenje","Malawi","women_vitA",0.46,FALSE,TRUE,9,TRUE,0.155173577743914,FALSE,"Use with caution"
"SC Mbiza","Malawi","women_vitA",0.807,FALSE,TRUE,8,TRUE,0.128336167295547,FALSE,"Use with caution"
"SC Mduwa","Malawi","women_vitA",0.33,FALSE,TRUE,6,TRUE,0.148895583756279,FALSE,"Use with caution"
"SC Mkukula","Malawi","women_vitA",0.358,FALSE,TRUE,11,TRUE,0.145810042805951,FALSE,"Use with caution"
"SC Mponela","Malawi","women_vitA",0.441,FALSE,TRUE,10,TRUE,0.178662529159683,FALSE,"Use with caution"
"SC Mwankhunikira","Malawi","women_vitA",0.514,FALSE,TRUE,7,TRUE,0.125073038865349,FALSE,"Use with caution"
"SC Nthondo","Malawi","women_vitA",0.253,FALSE,TRUE,8,TRUE,0.125,FALSE,"Use with caution"
"TA Bvumbwe","Malawi","women_vitA",0.751,FALSE,TRUE,15,FALSE,0.139125485991618,FALSE,"OK to use"
"TA Chikulamayembe","Malawi","women_vitA",0.298,FALSE,TRUE,15,FALSE,0.126468171899676,FALSE,"OK to use"
"TA Chindi","Malawi","women_vitA",0.223,FALSE,TRUE,17,FALSE,0.131189610113369,FALSE,"OK to use"
"TA Chiseka","Malawi","women_vitA",0.242,FALSE,TRUE,9,TRUE,0.155769215728595,FALSE,"Use with caution"
"TA Dzoole","Malawi","women_vitA",0.46,FALSE,TRUE,8,TRUE,0.147689536374723,FALSE,"Use with caution"
"TA Fukamapiri","Malawi","women_vitA",1.095,TRUE,TRUE,5,TRUE,0.139125485991618,FALSE,"Do not rely"
"TA Kabudula","Malawi","women_vitA",0.416,FALSE,TRUE,10,TRUE,0.202188841911379,FALSE,"Use with caution"
"TA Kabunduli","Malawi","women_vitA",1.441,TRUE,TRUE,6,TRUE,0.129327767962939,FALSE,"Do not rely"
"TA Kadewere","Malawi","women_vitA",0.858,FALSE,TRUE,9,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Kalembo","Malawi","women_vitA",0.232,FALSE,TRUE,5,TRUE,0.126694512653892,FALSE,"Use with caution"
"TA Kaluluma","Malawi","women_vitA",0.255,FALSE,TRUE,10,TRUE,0.13971766080204,FALSE,"Use with caution"
"TA Kalumo","Malawi","women_vitA",0.351,FALSE,TRUE,8,TRUE,0.148633092592472,FALSE,"Use with caution"
"TA Kanyenda","Malawi","women_vitA",0.29,FALSE,TRUE,9,TRUE,0.127694676369902,FALSE,"Use with caution"
"TA Kaphuka","Malawi","women_vitA",0.217,FALSE,TRUE,6,TRUE,0.127830741214825,FALSE,"Use with caution"
"TA Karonga","Malawi","women_vitA",0.254,FALSE,TRUE,7,TRUE,0.127952328911708,FALSE,"Use with caution"
"TA Kasisi","Malawi","women_vitA",0.743,FALSE,TRUE,6,TRUE,0.135451538035917,FALSE,"Use with caution"
"TA Kawinga","Malawi","women_vitA",0.667,FALSE,TRUE,8,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Khombedza","Malawi","women_vitA",0.418,FALSE,TRUE,3,TRUE,0.125027513475196,FALSE,"Use with caution"
"TA Khongoni","Malawi","women_vitA",0.341,FALSE,TRUE,7,TRUE,0.165900856748394,FALSE,"Use with caution"
"TA Kilupula","Malawi","women_vitA",0.385,FALSE,TRUE,11,TRUE,0.125592415829289,FALSE,"Use with caution"
"TA Kuntaja","Malawi","women_vitA",0.776,FALSE,TRUE,2,TRUE,0.150664340484014,FALSE,"Use with caution"
"TA Kyungu","Malawi","women_vitA",0.265,FALSE,TRUE,22,FALSE,0.124657032615412,FALSE,"OK to use"
"TA Lundu","Malawi","women_vitA",0.358,FALSE,TRUE,10,TRUE,0.149295704028594,FALSE,"Use with caution"
"TA M'Mbelwa","Malawi","women_vitA",0.264,FALSE,TRUE,8,TRUE,0.129283409323671,FALSE,"Use with caution"
"TA Mabuka","Malawi","women_vitA",0.644,FALSE,TRUE,21,FALSE,0.12601015563921,FALSE,"OK to use"
"TA Mabulabo","Malawi","women_vitA",0.224,FALSE,TRUE,5,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Maganga","Malawi","women_vitA",0.359,FALSE,TRUE,11,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Malemia","Malawi","women_vitA",0.645,FALSE,TRUE,11,TRUE,0.143437927196046,FALSE,"Use with caution"
"TA Malenga Chanzi","Malawi","women_vitA",0.286,FALSE,TRUE,8,TRUE,0.125284907246001,FALSE,"Use with caution"
"TA Mkhumba","Malawi","women_vitA",0.203,FALSE,TRUE,26,FALSE,0.127220305550833,FALSE,"OK to use"
"TA Mlonyeni","Malawi","women_vitA",0.307,FALSE,TRUE,9,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Mpama","Malawi","women_vitA",0.801,FALSE,TRUE,8,TRUE,0.128248625208005,FALSE,"Use with caution"
"TA Mponda","Malawi","women_vitA",0.143,FALSE,TRUE,5,TRUE,0.145854077950288,FALSE,"Use with caution"
"TA Mtwalo","Malawi","women_vitA",0.287,FALSE,TRUE,12,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Musisya","Malawi","women_vitA",0.835,FALSE,TRUE,4,TRUE,0.125072699282079,FALSE,"Use with caution"
"TA Mwabulambya","Malawi","women_vitA",0.275,FALSE,TRUE,16,FALSE,0.124657032615412,FALSE,"OK to use"
"TA Mwadzama","Malawi","women_vitA",0.302,FALSE,TRUE,9,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Mwase","Malawi","women_vitA",0.33,FALSE,TRUE,7,TRUE,0.143288551106238,FALSE,"Use with caution"
"TA Mwenemisuku","Malawi","women_vitA",0.665,FALSE,TRUE,13,TRUE,0.124697389095196,FALSE,"Use with caution"
"TA Mwenewenya","Malawi","women_vitA",0.343,FALSE,TRUE,7,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Nankumba","Malawi","women_vitA",0.128,FALSE,TRUE,11,TRUE,0.132749466958846,FALSE,"Use with caution"
"TA Nchema","Malawi","women_vitA",0.833,FALSE,TRUE,12,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Nchilamwela","Malawi","women_vitA",0.783,FALSE,TRUE,2,TRUE,0.145759967612061,FALSE,"Use with caution"
"TA Ndamera","Malawi","women_vitA",0.528,FALSE,TRUE,6,TRUE,0.18152366634334,FALSE,"Use with caution"
"TA Ngozi","Malawi","women_vitA",0.756,FALSE,TRUE,15,FALSE,0.139125485991618,FALSE,"OK to use"
"TA Njolomole","Malawi","women_vitA",0.149,FALSE,TRUE,9,TRUE,0.1254455064737,FALSE,"Use with caution"
"TA Nsamala","Malawi","women_vitA",0.472,FALSE,TRUE,6,TRUE,0.1334201443207,FALSE,"Use with caution"
"TA Nthache","Malawi","women_vitA",0.227,FALSE,TRUE,10,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Pemba","Malawi","women_vitA",0.182,FALSE,TRUE,8,TRUE,0.230409515243895,TRUE,"Do not rely"
"TA Phambala","Malawi","women_vitA",0.392,FALSE,TRUE,11,TRUE,0.139125485991618,FALSE,"Use with caution"
"TA Santhe","Malawi","women_vitA",0.377,FALSE,TRUE,10,TRUE,0.125672369370702,FALSE,"Use with caution"
"TA Symon","Malawi","women_vitA",0.768,FALSE,TRUE,8,TRUE,0.154529551943449,FALSE,"Use with caution"
"TA Tambala","Malawi","women_vitA",0.21,FALSE,TRUE,10,TRUE,0.126299030320289,FALSE,"Use with caution"
"TA Timbiri","Malawi","women_vitA",1.111,TRUE,TRUE,26,FALSE,0.126110432151565,FALSE,"Do not rely"
"TA Wasambo","Malawi","women_vitA",0.224,FALSE,TRUE,6,TRUE,0.126914048011108,FALSE,"Use with caution"
"TA Zulu","Malawi","women_vitA",0.362,FALSE,TRUE,8,TRUE,0.139125485991618,FALSE,"Use with caution"
"Ntchisi Boma","Malawi","women_vitA",0.308,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikumbu","Malawi","women_vitA",0.751,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nyika National Park - Rumphi","Malawi","women_vitA",2.859,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Nyipa N. P. - Karonga","Malawi","women_vitA",2.799,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Chimutu","Malawi","women_vitA",0.368,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chakhaza","Malawi","women_vitA",0.414,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chamba","Malawi","women_vitA",0.735,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Balaka Town","Malawi","women_vitA",0.141,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mphonde","Malawi","women_vitA",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chikwawa Boma","Malawi","women_vitA",0.791,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chiradzulu Boma","Malawi","women_vitA",0.746,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilikumwendo","Malawi","women_vitA",0.3,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dedza Boma","Malawi","women_vitA",0.281,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dowa Boma","Malawi","women_vitA",1.813,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
